ItemCode	ItemName	ForeignName	ItemsGroupCode	CustomsGroupCode	SalesVATGroup	BarCode	VatLiable	PurchaseItem	SalesItem	InventoryItem	IncomeAccount	ExemptIncomeAccount	ExpanseAccount	Mainsupplier	SupplierCatalogNo	DesiredInventory	MinInventory	Picture	User_Text	SerialNum	CommissionPercent	CommissionSum	CommissionGroup	TreeType	AssetItem	DataExportCode	Manuacturer	ManageSerialNumbers	ManageBatchNumbers	Valid	ValidFrom	ValidTo	ValidRemarks	Frozen	FrozenFrom	FrozenTo	FrozenRemarks	SalesUnit	SalesItemsPerUnit	SalesPackagingUnit	SalesQtyPerPackUnit	SalesUnitLength	SalesLengthUnit	SalesUnitWidth	SalesWidthUnit	SalesUnitHeight	SalesHeightUnit	SalesUnitVolume	SalesVolumeUnit	SalesUnitWeight	SalesWeightUnit	PurchaseUnit	PurchaseItemsPerUnit	PurchasePackagingUnit	PurchaseQtyPerPackUnit	PurchaseUnitLength	PurchaseLengthUnit	PurchaseUnitWidth	PurchaseWidthUnit	PurchaseUnitHeight	PurchaseHeightUnit	PurchaseUnitVolume	PurchaseVolumeUnit	PurchaseUnitWeight	PurchaseWeightUnit	PurchaseVATGroup	SalesFactor1	SalesFactor2	SalesFactor3	SalesFactor4	PurchaseFactor1	PurchaseFactor2	PurchaseFactor3	PurchaseFactor4	ForeignRevenuesAccount	ECRevenuesAccount	ForeignExpensesAccount	ECExpensesAccount	AvgStdPrice	DefaultWarehouse	ShipType	GLMethod	TaxType	MaxInventory	ManageStockByWarehouse	PurchaseHeightUnit1	PurchaseUnitHeight1	PurchaseLengthUnit1	PurchaseUnitLength1	PurchaseWeightUnit1	PurchaseUnitWeight1	PurchaseWidthUnit1	PurchaseUnitWidth1	SalesHeightUnit1	SalesUnitHeight1	SalesLengthUnit1	SalesUnitLength1	SalesWeightUnit1	SalesUnitWeight1	SalesWidthUnit1	SalesUnitWidth1	ForceSelectionOfSerialNumber	ManageSerialNumbersOnReleaseOnly	WTLiable	CostAccountingMethod	SWW	WarrantyTemplate	IndirectTax	ArTaxCode	ApTaxCode	BaseUnitName	ItemCountryOrg	IssueMethod	SRIAndBatchManageMethod	IsPhantom	InventoryUOM	PlanningSystem	ProcurementMethod	OrderIntervals	OrderMultiple	LeadTime	MinOrderQuantity	ItemType	ItemClass	OutgoingServiceCode	IncomingServiceCode	ServiceGroup	NCMCode	MaterialType	MaterialGroup	ProductSource	Properties1	Properties2	Properties3	Properties4	Properties5	Properties6	Properties7	Properties8	Properties9	Properties10	Properties11	Properties12	Properties13	Properties14	Properties15	Properties16	Properties17	Properties18	Properties19	Properties20	Properties21	Properties22	Properties23	Properties24	Properties25	Properties26	Properties27	Properties28	Properties29	Properties30	Properties31	Properties32	Properties33	Properties34	Properties35	Properties36	Properties37	Properties38	Properties39	Properties40	Properties41	Properties42	Properties43	Properties44	Properties45	Properties46	Properties47	Properties48	Properties49	Properties50	Properties51	Properties52	Properties53	Properties54	Properties55	Properties56	Properties57	Properties58	Properties59	Properties60	Properties61	Properties62	Properties63	Properties64	AutoCreateSerialNumbersOnRelease	DNFEntry	GTSItemSpec	GTSItemTaxCategory	U_u_familiaa	U_SubFamilia	U_Marca	U_UltimoItem
12002505861	"VALVULA DE PIES DE 4"" JASON"	NULL	107				Y	N	N	Y					NULL		0								N			N	N									FT														FT																														W		0	N																															FT																																																																																				1200	2	50	5861
12002505862	VALVULA DE PIES DE 2-1/2JASON	NULL	103				Y	Y	Y	Y					NULL		0								N			N	N									UND														UND																														W		0	Y																															UND																																																																																				1200	2	50	5862
12002505863	VALVULA DE PIE DE 8	NULL	103				Y	Y	Y	Y					NULL		0								N			N	N									UND														UND																														W		0	Y																															UND																																																																																				1200	2	50	5863
100025745864	"VACUOMETRO30 0-30 PSI CONEX 1/4 NPT CARATULA 5"" FENOL"	NULL	103				Y	Y	Y	Y					NULL		0								N			N	N									UND														UND																														W		0	Y																															UND																																																																																				1000	25	74	5864
100025745865	VACUOMETRO 4X1/2CON GLIC	"BANDA 3 PLY 3/16 X 1/16"" x  24"" X 200MT"	103				Y	Y	Y	Y					NULL		1								N			N	N									ft														ft																														W		46	N																															ft																																																																																				1000	25	74	5865
100025725866	VACUOM232.54 2.51/4NPT/CBM 30 HG PSI	NULL	103				Y	Y	Y	Y					NULL		0								N			N	N									FT														FT																														W		0	Y																															FT																																																																																				1000	25	72	5866
10027385867	"UNION TEE DE BRONCE DE 3/8"" X 1/4"" NPT"	"BANDA 3 PLY 3/16 X 1/16"" x  24"" X"	103				Y	Y	Y	Y					NULL		40								N			N	N									ft														ft																														W		984	N																															FT																																																																																				100	27	38	5867
10027385868	UNION TEE DE 3/8 X 1/4 /72-64	NULL	103				Y	Y	Y	Y					NULL		34								N			N	N									FT														FT																														W		518	N																															FT																																																																																				100	27	38	5868
10027385869	UNION TEE DE 3/8 X 1/4	"BANDA 3 PLY 3/16 X 1/16""X 36"""	103				Y	Y	Y	Y					NULL		11								N			N	N									FT														FT																														W		224	N																															FT																																																																																				100	27	38	5869
10027365870	UNION TEE 8MM METAL	NULL	103				Y	Y	Y	Y					NULL		0								N			N	N									PULG														PULG																														W		0	Y																															PULG																																																																																				100	27	36	5870
10027365871	UNION TEE 3/8	NULL	120				Y	Y	Y	Y					NULL		0								N			N	N									UNID														UNID																														W		0	Y																															UNID																																																																																				100	27	36	5871
10027365872	UNION TEE	NULL	107				Y	Y	Y	Y					NULL		11								N			N	N									FT														FT																														W		245	N																															NULL																																																																																				100	27	36	5872
10027385873	"UNION T DE COMPRESION DE 5/16"""	NULL	107				Y	Y	Y	Y					NULL		0								N			N	N									FT														FT																														W		0	Y																															FT																																																																																				100	27	38	5873
10027365874	"UNION SENCILLA HG, CLASE 150 1"""	NULL	107				Y	Y	Y	Y					NULL		11								N			N	N									FT														FT																														W		382	N																															FT																																																																																				100	27	36	5874
10027385875	UNION REDUCTOR DE COMPRESION 5/8 X 1/2	NULL	106				Y	Y	Y	Y					NULL		0								N			N	N									UND														UND																														W		0	Y																															UND																																																																																				100	27	38	5875
10027385876	UNION REDUCTOR DE COMPRESION 5/16 X 1/4	NULL	106				Y	Y	Y	Y					NULL		0								N			N	N									UND														UND																														W		1	N																															UND																																																																																				100	27	38	5876
10027385877	UNION REDUCTOR DE COMPRESION 1/4 X 1/8	NULL	120				Y	Y	Y	Y					UNID		0								N			N	N									UNID														UNID																														W		0	Y																															UNID																																																																																				100	27	38	5877
10027385878	UNION REDUCTOR DE COMPRESION 1/2 X 3/8	NULL	120				Y	Y	Y	Y					NULL		0								N			N	N									UNID														UNID																														W		0	Y																															UNID																																																																																				100	27	38	5878
10010365879	UNION RECTO DE 6MM G&O	NULL	120				Y	Y	Y	Y					NULL		0								N			N	N									UNID														UNID																														W		0	Y																															UNID																																																																																				100	10	36	5879
10010365880	UNION RECTO DE 4MM G&O	NULL	120				Y	Y	Y	Y					NULL		0								N			N	N									UNID														UNID																														W		0	Y																															UNID																																																																																				100	10	36	5880
10010365881	UNION RECTA DE 8MM G&O	NULL	120				Y	Y	Y	Y					NULL		0								N			N	N									UNID														UNID																														W		0	Y																															UNID																																																																																				100	10	36	5881
10010365882	UNION RECTA DE 12MM G&O	NULL	120				Y	Y	Y	Y					NULL		0								N			N	N									UNID														UNID																														W		0	Y																															UNID																																																																																				100	10	36	5882
10010365883	"UNION PRESTOLOCK 5/16"""	NULL	120				Y	Y	Y	Y					NULL		0								N			N	N									UNID														UNID																														W		0	Y																															UNID																																																																																				100	10	36	5883
2002325884	UNION HEMB A-RAPIDO C/MANIVELAS 4 X 4	NULL	104				Y	Y	Y	Y					NULL		0								N			N	N									UND														UND																														W		0	Y																															UND																																																																																				200	2	32	5884
2002325885	UNION HEMB ACOPLE RAPIDO 3 X 3 C/MANIV	CEMENTO SH-A 3003, 1KG	109				Y	Y	Y	Y					NULL		0								N			N	N									UND														UND																														W		0	N																															UND																																																																																				200	2	32	5885
2002325886	UNION HEMB ACOPLE RAPIDO 2 X 2 C/MANIV	"BANDA RUGOSA 2 PLY 36"" ANCHO B 54 NEGRA"	103				Y	N	N	Y					NULL		0								N			N	N									FT														FT																														C		0	Y																															FT																																																																																				200	2	32	5886
1002385887	"UNION FLARE 1/2"" X 1/2"""	CEMENTO SH-A-4004,750ML ESPAÑOL	109				Y	Y	Y	Y					NULL		0								N			N	N									UND														UND																														W		0	N																															UND																																																																																				100	2	38	5887
10010365888	UNION ELBOW	CEMENTO SH-A PALST 700ML ESPAÑOL	109				Y	Y	Y	Y					NULL		0								N			N	N									UND														UND																														W		0	N																															UND																																																																																				100	10	36	5888
10010365889	UNION ELBOW	NULL	103				Y	Y	Y	Y					NULL		0								N			N	N									FT														FT																														W		0	Y																															FT																																																																																				100	10	36	5889
2002325890	"UNION DE 3"" INOXIDABLE"	PVC200 CXC FDA#18	103				Y	Y	Y	Y					NULL		0								N			N	N									FT														FT																														W		0	N																															FT																																																																																				200	2	32	5890
2002505891	"UNION DE 1-1/2"" X 1-1/2"" JASON"	PVC200CXC/FDA/#18)	103				Y	Y	Y	Y					NULL		0								N			N	N									FT														FT																														W		0	N																															FT																																																																																				200	2	50	5891
2002325892	"UNION DE 1-1/2"""	"BANDAPVC350 CXC(#99)10"" ANCHO"	103				Y	Y	Y	Y					NULL		0								N			N	N									FT														FT																														W		0	N																															FT																																																																																				200	2	32	5892
10027385893	UNION COLA DE ZORRO DE 3/8	NULL	105				Y	Y	Y	Y					NULL		0								N			N	N									UND														UND																														W		0	Y																															UND																																																																																				100	27	38	5893
10027385894	UNION COLA DE ZORRO  Y DE 1/4	NULL	105				Y	Y	Y	Y					NULL		0								N			N	N									UND														UND																														W		0	Y																															UND																																																																																				100	27	38	5894
10027385895	UNION COLA DE ZORRO  Y DE 1/2	NULL	101				Y	Y	Y	Y					NULL		0								N			N	N									UND														UND																														W		0	Y																															UND																																																																																				100	27	38	5895
10010365896	UNION CODO DE 8MM 90°MANGUERA	NULL	102				Y	Y	Y	Y					NULL		0								N			N	N									UND														UND																														W		0	Y																															UND																																																																																				100	10	36	5896
10010365897	UNION CODO 12MM	NULL	102				Y	Y	Y	Y					NULL		0								N			N	N									NULL														UND																														W		0	Y																															UND																																																																																				100	10	36	5897
10010365898	UNION  10MM X 10MM 90 Deg.	NULL	106				Y	Y	Y	Y					NULL		0								N			N	N									UND														UND																														W		0	N																															UND																																																																																				100	10	36	5898
10027385899	UNINON TE DE 1/2	NULL	106				Y	Y	Y	Y					NULL		0								N			N	N									UND														UND																														W		0	N																															UND																																																																																				100	27	38	5899
10027385900	TUERCA DE BRONCE DE 3/16	NULL	105				Y	N	N	Y					NULL		0								N			N	N									UND														UND																														W		0	Y																															UND																																																																																				100	27	38	5900
10027385901	"TUERCA DE 3/16"""	"TERM PRENS P/VAPOR MACHO 1/4""X5/16"""	110				Y	Y	Y	Y					NULL		0								N			N	N									UND														UND																														W		0	Y																															UND																																																																																				100	27	38	5901
10027385902	"TUERCA DE 1/8"""	"TERM PRENS P/VAPOR MACHO 1/4""X3/8"""	110				Y	Y	Y	Y					NULL		0								N			N	N									UND														UND																														W		0	Y																															UND																																																																																				100	27	38	5902
10027385903	TUERCA DE 1/4	NULL	117				Y	Y	Y	Y					NULL		0								N			N	N									UND														UND																														W		0	Y																															UND																																																																																				100	27	38	5903
50013145904	TRANSPORTADOR DE BANDA 12PPI ALT11X42	NULL	105				Y	Y	Y	Y					NULL		0								N			N	N									UND														UND																														W		0	Y																															UND																																																																																				500	13	14	5904
100026725905	THERMOCOUPLE ASSEMBLY 0-1260 G C MARCA WIKA	NULL	105				Y	Y	Y	Y					NULL		0								N			N	N									UND														UND																														W		0	Y																															UND																																																																																				1000	26	72	5905
100026725906	"TERMOPOZO1/2""X24"" LARGO CONECCION3/4"" WI"	NULL	101				Y	Y	Y	Y					NULL		0								N			N	N									UND														UND																														W		0	Y																															UND																																																																																				1000	26	72	5906
100026725907	"TERMOPOZO BIMETAL 6"""	NULL	106				Y	Y	Y	Y					NULL		0								N			N	N									UND														UND																														W		0	N																															UND																																																																																				1000	26	72	5907
100026725908	TERMOPOZO ACERO INOX.1/2 X 1/2 NPTM	NULL	106				Y	Y	Y	Y					NULL		0								N			N	N									UND														UND																														W		0	N																															UND																																																																																				1000	26	72	5908
100026725909	"TERMOPOZO 316SS,  CONEX. A 1/2 NPT HEMBRA,  CONEX 3/4 NPT VASTAGO 9"""	NULL	106				Y	Y	Y	Y					NULL		0								N			N	N									UND														UND																														W		0	Y																															UND																																																																																				1000	26	72	5909
100026725910	"TERMOPOZO 316SS 1/2"" NPT X3/4"" NPT X 6""VASTAGO"	NULL	104				Y	Y	Y	Y					NULL		0								N			N	N									UND														UND																														W		0	Y																															UND																																																																																				1000	26	72	5910
100026725911	TERMOPOZO 1/2 X 3/4 NPTM	NULL	110				Y	Y	Y	Y					NULL		0								N			N	N									UND														UND																														W		0	N																															UND																																																																																				1000	26	72	5911
100026725912	TERMOMETRO WIKA DE 1/2 NPT/CBM RANGO TEMP.200°C	NULL	110				Y	Y	Y	Y					NULL		0								N			N	N									UND														UND																														W		0	N																															UND																																																																																				1000	26	72	5912
100026745913	"TERMOMETRO DE 5"" X 15"" DE 200C°"	NULL	110				Y	Y	Y	Y					NULL		0								N			N	N									UND														UND																														W		0	N																															UND																																																																																				1000	26	74	5913
100026745914	"TERMOMETRO DE 5"" DE 0--500 CON VASTAGO DE 5"" CONEX.1/2"""	NULL	110				Y	Y	Y	Y					NULL		0								N			N	N									UND														UND																														W		0	N																															UND																																																																																				1000	26	74	5914
100026745915	"TERMOMETRO DE 5""  DE 0-300 PSI CON VASTAGO DE 4"""	NULL	110				Y	Y	Y	Y					NULL		0								N			N	N									UND														UND																														W		0	N																															UND																																																																																				1000	26	74	5915
100026745916	TERMOMETRO DE 310/150°C/°F 6 STEM 1/2	NULL	110				Y	Y	Y	Y					NULL		0								N			N	N									UND														UND																														W		0	N																															UND																																																																																				1000	26	74	5916
100026745917	"TERMOMETRO DE 3"" VAST2.5"" 50°F A 400°F 10°C A 200°C"	NULL	105				Y	Y	Y	Y					NULL		0								N			N	N									UND														UND																														W		0	Y																															UND																																																																																				1000	26	74	5917
100026745918	TERMOMETRO CON LASER 60675 CENT-TECH	NULL	105				Y	Y	Y	Y					NULL		0								N			N	N									UND														UND																														W		0	Y																															UND																																																																																				1000	26	74	5918
100026745919	"TERMOMETRO CARATULA DE 5"" 0-10°C 6"" VASTAGO 6"""	NULL	104				Y	N	N	Y					NULL		0								N			N	N									UND														UND																														W		0	N																															UND																																																																																				1000	26	74	5919
100026745920	"TERMOMETRO BIMETALICO 100/50°C 3"" 3RBM9"	NULL	104				Y	Y	Y	Y					NULL		0								N			N	N									UND														UND																														W		0	Y																															UND																																																																																				1000	26	74	5920
100026745921	"TERMOMETRO BIMETALICO 0/300ØC 3"""	NULL	105				Y	Y	Y	Y					NULL		1								N			N	N									UND														UND																														W		20	N																															UND																																																																																				1000	26	74	5921
100026745922	"TERMOMETRO 5""X6"" 50ØF to 500ØF& 10ØC to 260Ø VARIANGLE BIMETAL"	NULL	104				Y	Y	Y	Y					NULL		0								N			N	N									UND														UND																														W		0	Y																															UND																																																																																				1000	26	74	5922
100026745923	"Termometro 5""x6"" 100-550C ONLY VARIANGLE BIMETAL"	NULL	106				Y	Y	Y	Y					NULL		0								N			N	N									UND														UND																														W		0	N																															UND																																																																																				1000	26	74	5923
100026745924	"TERMOMETRO 3"",02/200 ØC,9"" STEM,1/2""NPT POST"	NULL	105				Y	Y	Y	Y					NULL		0								N			N	N									UND														UND																														W		0	Y																															UND																																																																																				1000	26	74	5924
100026745925	TERMOMET 5 -20/120ºC 6 STEM 1/2 NPT	2 Ply  Poly CR45 Blk PVC CXB AS (#112) 300FT Long x 24 in Wide	103				Y	Y	Y	Y					NULL		2								N			N	N									FT														FT																														W		35	N																															FT																																																																																				1000	26	74	5925
100026745926	TERMOMET 5 -20/120ºC 4 STEM 1/2 NPT	NULL	107				Y	Y	Y	Y					NULL		0								N			N	N									FT														FT																														W		0	N																															FT																																																																																				1000	26	74	5926
100026745927	TERMOMET 5 -20/120ºC 4 STEM 1/2 NPT	NULL	103				Y	Y	Y	Y					NULL		0								N			N	N									FT														FT																														W		0	Y																															FT																																																																																				1000	26	74	5927
100026745928	TERMOMET 5 -20/120ºC 2.5 STEM 1/2 NPT	"CHEVRON 2"""	103				Y	Y	Y	Y					NULL		0								N			N	N									FT														FT																														W		0	N																															FT																																																																																				1000	26	74	5928
100026745929	TERMOMET 5 0/200ºC 6 STEM 1/2 NPT	NULL	103				Y	Y	Y	Y					NULL		0								N			N	N									FT														FT																														W		0	Y																															FT																																																																																				1000	26	74	5929
100026745930	TERMOMET 5 0/200ºC 4 STEM 1/2 NPT	NULL	105				Y	Y	Y	Y					NULL		0								N			N	N									UND														UND																														W		6	N																															UND																																																																																				1000	26	74	5930
100026745931	TERMOMET 5 0/200ºC 2.5 STEM 1/2 NPT	NULL	104				Y	Y	Y	Y					NULL		0								N			N	N									UND														UND																														W		1	N																															UND																																																																																				1000	26	74	5931
11001425932	"TERMINAL REUSABLE DE 3/4"" X 3/4"" MP"	NULL	104				Y	Y	Y	Y					NULL		0								N			N	N									UND														UND																														W		0	N																															UND																																																																																				1100	1	42	5932
11001425933	TERMINIAL MILIMETRICO PARA 4 MALLAS 24D	NULL	109				Y	Y	Y	Y					NULL		0								N			N	N									UND														UND																														W		0	N																															UND																																																																																				1100	1	42	5933
11001505934	"TERMINAL SAE CODE 62 FLANGE-45 1"" FLANGE X 1"" HOSE ID"	NULL	104				Y	Y	Y	Y					NULL		0								N			N	N									UND														UND																														W		5	N																															UND																																																																																				1100	1	50	5934
11001505935	"TERMINAL SAE CODE 62 FLANGE STRAIGHT 1"" FLANGE X 3/4"" HOSE ID"	NULL	104				Y	Y	Y	Y					NULL		0								N			N	N									UND														UND																														W		0	Y																															UND																																																																																				1100	1	50	5935
11001505936	"TERMINAL SAE CODE 62 FLANGE -90 1"" FLANGE X 1"" HOSE ID"	NULL	110				Y	Y	Y	Y					NULL		0								N			N	N									UND														UND																														W		5	N																															UND																																																																																				1100	1	50	5936
11001505937	"TERMINAL SAE CODE 62 FLANGE  STRAIGHT 3/4"" FLANGE X 3/4"" HOSE ID"	NULL	110				Y	Y	Y	Y					NULL		0								N			N	N									UND														UND																														W		5	N																															UND																																																																																				1100	1	50	5937
11001505938	"TERMINAL SAE CODE 61 FLANGE-90 1"" FLANGE X 1"" HOSE ID"	NULL	104				Y	Y	Y	Y					NULL		0								N			N	N									UND														UND																														W		0	Y																															UND																																																																																				1100	1	50	5938
11001505939	"TERMINAL SAE CODE 61 FLANGE-45 3/4"" FLANGE  X3/4"" HOSE ID"	NULL	110				Y	Y	Y	Y					NULL		0								N			N	N									NULL														NULL																														W		10	N																															NULL																																																																																				1100	1	50	5939
11001505940	"TERMINAL SAE CODE 61 FLANGE 2"" FLANGE X 2"" HOSE ID"	NULL	110				Y	Y	Y	Y					NULL		0								N			N	N									UND														UND																														W		0	Y																															UND																																																																																				1100	1	50	5940
11001505941	"TERMINAL SAE CODE 60 FLANGE -90 3/4"" FLANGE X3/4"" HOSE ISD"	NULL	110				Y	Y	Y	Y					NULL		0								N			N	N									UND														UND																														W		3	N																															UND																																																																																				1100	1	50	5941
11001505942	"TERMINAL SAE CODE  61 FLANGE -STRAIGHT 1"" FLANGE X 1"" HOSE ID"	NULL	110				Y	Y	Y	Y					NULL		0								N			N	N									UND														UND																														W		5	N																															UND																																																																																				1100	1	50	5942
11001385943	TERMINAL REUSABLES 13/32	NULL	110				Y	Y	Y	Y					NULL		0								N			N	N									UND														UND																														W		0	Y																															UND																																																																																				1100	1	38	5943
